"","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","lday","bday","ht","DBH","stom_d","sla","wood_den","cn"
"152","ACERUB06_SH_09","ACERUB","6","SH","ACERUB06_SH","WL0","20","12","chill0","ACE",NA,39,12.02,13.3,102.7799478,13.892816091954,1.88059701492537,30.8421200536741
"153","ACERUB06_SH_10","ACERUB","6","SH","ACERUB06_SH","CS2","15","08","chill2","ACE",NA,23,12.02,13.3,102.7799478,13.892816091954,1.88059701492537,30.8421200536741
"154","ACERUB06_SH_11","ACERUB","6","SH","ACERUB06_SH","WS2","20","08","chill2","ACE",56,24,12.02,13.3,102.7799478,13.892816091954,1.88059701492537,30.8421200536741
"155","ACERUB07_SH_01","ACERUB","7","SH","ACERUB07_SH","CL1","15","12","chill1","ACE",30,13,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"156","ACERUB07_SH_02","ACERUB","7","SH","ACERUB07_SH","WL0","20","12","chill0","ACE",33,18,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"157","ACERUB07_SH_03","ACERUB","7","SH","ACERUB07_SH","CS2","15","08","chill2","ACE",44,13,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"158","ACERUB07_SH_04","ACERUB","7","SH","ACERUB07_SH","CL0","15","12","chill0","ACE",48,32,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"159","ACERUB07_SH_06","ACERUB","7","SH","ACERUB07_SH","CL2","15","12","chill2","ACE",37,16,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"160","ACERUB07_SH_07","ACERUB","7","SH","ACERUB07_SH","WS2","20","08","chill2","ACE",31,13,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"161","ACERUB07_SH_08","ACERUB","7","SH","ACERUB07_SH","WL2","20","12","chill2","ACE",36,14,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"162","ACERUB07_SH_09","ACERUB","7","SH","ACERUB07_SH","WL1","20","12","chill1","ACE",24,13,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"163","ACERUB07_SH_10","ACERUB","7","SH","ACERUB07_SH","CS0","15","08","chill0","ACE",68,33,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"164","ACERUB07_SH_11","ACERUB","7","SH","ACERUB07_SH","WS0","20","08","chill0","ACE",NA,29,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"165","ACERUB07_SH_12","ACERUB","7","SH","ACERUB07_SH","CS1","15","08","chill1","ACE",44,15,11.82,38.8,171.2999131,14.6561654135338,1.71323529411765,29.9387880887611
"166","ACERUB08_SH_01","ACERUB","8","SH","ACERUB08_SH","WL1","20","12","chill1","ACE",NA,13,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"167","ACERUB08_SH_02","ACERUB","8","SH","ACERUB08_SH","WS0","20","08","chill0","ACE",43,29,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"168","ACERUB08_SH_03","ACERUB","8","SH","ACERUB08_SH","WL0","20","12","chill0","ACE",47,33,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"169","ACERUB08_SH_04","ACERUB","8","SH","ACERUB08_SH","WL2","20","12","chill2","ACE",36,14,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"170","ACERUB08_SH_05","ACERUB","8","SH","ACERUB08_SH","WS2","20","08","chill2","ACE",31,24,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"171","ACERUB08_SH_06","ACERUB","8","SH","ACERUB08_SH","CL2","15","12","chill2","ACE",30,16,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"172","ACERUB08_SH_07","ACERUB","8","SH","ACERUB08_SH","CL1","15","12","chill1","ACE",30,13,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"173","ACERUB08_SH_08","ACERUB","8","SH","ACERUB08_SH","CS1","15","08","chill1","ACE",NA,23,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"174","ACERUB08_SH_09","ACERUB","8","SH","ACERUB08_SH","CS2","15","08","chill2","ACE",44,23,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"175","ACERUB08_SH_11","ACERUB","8","SH","ACERUB08_SH","CL0","15","12","chill0","ACE",61,34,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"176","ACERUB08_SH_12","ACERUB","8","SH","ACERUB08_SH","CS0","15","08","chill0","ACE",75,33,6,16.6,NA,18.4356428571429,1.54385964912281,28.6120674470129
"177","ACERUB09_SH_01","ACERUB","9","SH","ACERUB09_SH","CL2","15","12","chill2","ACE",NA,23,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"178","ACERUB09_SH_02","ACERUB","9","SH","ACERUB09_SH","CS0","15","08","chill0","ACE",75,53,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"179","ACERUB09_SH_03","ACERUB","9","SH","ACERUB09_SH","WS0","20","08","chill0","ACE",NA,34,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"180","ACERUB09_SH_05","ACERUB","9","SH","ACERUB09_SH","WL2","20","12","chill2","ACE",36,20,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"181","ACERUB09_SH_06","ACERUB","9","SH","ACERUB09_SH","WL1","20","12","chill1","ACE",31,13,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"182","ACERUB09_SH_07","ACERUB","9","SH","ACERUB09_SH","CL1","15","12","chill1","ACE",43,17,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"183","ACERUB09_SH_08","ACERUB","9","SH","ACERUB09_SH","CS2","15","08","chill2","ACE",44,13,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"184","ACERUB09_SH_09","ACERUB","9","SH","ACERUB09_SH","WL0","20","12","chill0","ACE",42,33,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"185","ACERUB09_SH_10","ACERUB","9","SH","ACERUB09_SH","CL0","15","12","chill0","ACE",NA,34,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"186","ACERUB09_SH_11","ACERUB","9","SH","ACERUB09_SH","WS2","20","08","chill2","ACE",NA,NA,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"187","ACERUB09_SH_12","ACERUB","9","SH","ACERUB09_SH","CS1","15","08","chill1","ACE",NA,NA,8.5,11.4,37.68598087,17.6126126126126,1.80246913580247,31.7618645378151
"188","ACERUB10_HF_01","ACERUB","10","HF","ACERUB10_HF","CL0","15","12","chill0","ACE",48,12,NA,NA,NA,NA,NA,NA
"189","ACERUB10_HF_02","ACERUB","10","HF","ACERUB10_HF","CL2","15","12","chill2","ACE",30,16,NA,NA,NA,NA,NA,NA
"190","ACERUB10_HF_04","ACERUB","10","HF","ACERUB10_HF","CS0","15","08","chill0","ACE",68,39,NA,NA,NA,NA,NA,NA
"191","ACERUB10_HF_05","ACERUB","10","HF","ACERUB10_HF","CL1","15","12","chill1","ACE",30,13,NA,NA,NA,NA,NA,NA
"192","ACERUB10_HF_06","ACERUB","10","HF","ACERUB10_HF","CS2","15","08","chill2","ACE",44,17,NA,NA,NA,NA,NA,NA
"193","ACERUB10_HF_07","ACERUB","10","HF","ACERUB10_HF","WL1","20","12","chill1","ACE",24,8,NA,NA,NA,NA,NA,NA
"194","ACERUB10_HF_08","ACERUB","10","HF","ACERUB10_HF","WS0","20","08","chill0","ACE",40,34,NA,NA,NA,NA,NA,NA
"195","ACERUB10_HF_09","ACERUB","10","HF","ACERUB10_HF","WS2","20","08","chill2","ACE",31,13,NA,NA,NA,NA,NA,NA
"196","ACERUB10_HF_10","ACERUB","10","HF","ACERUB10_HF","CS1","15","08","chill1","ACE",44,23,NA,NA,NA,NA,NA,NA
"197","ACERUB10_HF_11","ACERUB","10","HF","ACERUB10_HF","WL2","20","12","chill2","ACE",27,14,NA,NA,NA,NA,NA,NA
"198","ACERUB10_HF_12","ACERUB","10","HF","ACERUB10_HF","WL0","20","12","chill0","ACE",42,26,NA,NA,NA,NA,NA,NA
"199","ACERUB10_SH_01","ACERUB","10","SH","ACERUB10_SH","CS1","15","08","chill1","ACE",NA,23,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"200","ACERUB10_SH_02","ACERUB","10","SH","ACERUB10_SH","CL2","15","12","chill2","ACE",37,16,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"201","ACERUB10_SH_03","ACERUB","10","SH","ACERUB10_SH","CS2","15","08","chill2","ACE",44,13,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"202","ACERUB10_SH_04","ACERUB","10","SH","ACERUB10_SH","CL1","15","12","chill1","ACE",37,17,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"203","ACERUB10_SH_05","ACERUB","10","SH","ACERUB10_SH","WL2","20","12","chill2","ACE",27,27,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"204","ACERUB10_SH_06","ACERUB","10","SH","ACERUB10_SH","WS0","20","08","chill0","ACE",56,34,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"205","ACERUB10_SH_07","ACERUB","10","SH","ACERUB10_SH","CS0","15","08","chill0","ACE",68,39,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"206","ACERUB10_SH_08","ACERUB","10","SH","ACERUB10_SH","WL0","20","12","chill0","ACE",39,26,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"207","ACERUB10_SH_09","ACERUB","10","SH","ACERUB10_SH","CL0","15","12","chill0","ACE",54,12,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"208","ACERUB10_SH_10","ACERUB","10","SH","ACERUB10_SH","WS2","20","08","chill2","ACE",41,24,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"209","ACERUB10_SH_11","ACERUB","10","SH","ACERUB10_SH","WL1","20","12","chill1","ACE",24,13,11.2,17.1,NA,19.1915079365079,1.91034482758621,28.4156469654602
"210","ACERUB11_HF_01","ACERUB","11","HF","ACERUB11_HF","CS2","15","08","chill2","ACE",NA,NA,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"211","ACERUB11_HF_02","ACERUB","11","HF","ACERUB11_HF","CS1","15","08","chill1","ACE",44,9,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"212","ACERUB11_HF_03","ACERUB","11","HF","ACERUB11_HF","WL2","20","12","chill2","ACE",NA,14,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"213","ACERUB11_HF_04","ACERUB","11","HF","ACERUB11_HF","CL2","15","12","chill2","ACE",30,16,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"214","ACERUB11_HF_05","ACERUB","11","HF","ACERUB11_HF","WL1","20","12","chill1","ACE",17,8,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"215","ACERUB11_HF_06","ACERUB","11","HF","ACERUB11_HF","CL1","15","12","chill1","ACE",30,17,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"216","ACERUB11_HF_07","ACERUB","11","HF","ACERUB11_HF","WS2","20","08","chill2","ACE",NA,13,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"217","ACERUB11_HF_08","ACERUB","11","HF","ACERUB11_HF","CS0","15","08","chill0","ACE",53,33,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"218","ACERUB11_HF_09","ACERUB","11","HF","ACERUB11_HF","WL0","20","12","chill0","ACE",33,26,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"219","ACERUB11_HF_11","ACERUB","11","HF","ACERUB11_HF","CL0","15","12","chill0","ACE",43,32,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"220","ACERUB11_HF_12","ACERUB","11","HF","ACERUB11_HF","WS0","20","08","chill0","ACE",29,27,13.86,8.6,85.64995653,28.5481609195402,1.66666666666667,23.7854049679475
"221","ACERUB13_HF_01","ACERUB","13","HF","ACERUB13_HF","WL0","20","12","chill0","ACE",39,33,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"222","ACERUB13_HF_02","ACERUB","13","HF","ACERUB13_HF","WL1","20","12","chill1","ACE",31,13,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"223","ACERUB13_HF_03","ACERUB","13","HF","ACERUB13_HF","CS0","15","08","chill0","ACE",68,33,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"224","ACERUB13_HF_04","ACERUB","13","HF","ACERUB13_HF","WL2","20","12","chill2","ACE",NA,NA,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"225","ACERUB13_HF_06","ACERUB","13","HF","ACERUB13_HF","CL1","15","12","chill1","ACE",37,13,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"226","ACERUB13_HF_07","ACERUB","13","HF","ACERUB13_HF","WS0","20","08","chill0","ACE",56,34,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"227","ACERUB13_HF_08","ACERUB","13","HF","ACERUB13_HF","CL0","15","12","chill0","ACE",48,32,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"228","ACERUB13_HF_09","ACERUB","13","HF","ACERUB13_HF","CS2","15","08","chill2","ACE",NA,NA,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"229","ACERUB13_HF_10","ACERUB","13","HF","ACERUB13_HF","CS1","15","08","chill1","ACE",44,23,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"230","ACERUB13_HF_11","ACERUB","13","HF","ACERUB13_HF","CL2","15","12","chill2","ACE",37,16,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"231","ACERUB13_HF_12","ACERUB","13","HF","ACERUB13_HF","WS2","20","08","chill2","ACE",NA,NA,13.5,12,54.81597218,26.6240243902439,1.5546218487395,24.8088091706805
"232","ACERUB14_HF_01","ACERUB","14","HF","ACERUB14_HF","CS1","15","08","chill1","ACE",30,15,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"233","ACERUB14_HF_03","ACERUB","14","HF","ACERUB14_HF","CS0","15","08","chill0","ACE",68,33,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"234","ACERUB14_HF_04","ACERUB","14","HF","ACERUB14_HF","WL2","20","12","chill2","ACE",36,14,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"235","ACERUB14_HF_05","ACERUB","14","HF","ACERUB14_HF","WL0","20","12","chill0","ACE",39,18,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"236","ACERUB14_HF_06","ACERUB","14","HF","ACERUB14_HF","CL0","15","12","chill0","ACE",40,20,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"237","ACERUB14_HF_07","ACERUB","14","HF","ACERUB14_HF","CL1","15","12","chill1","ACE",57,17,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"238","ACERUB14_HF_08","ACERUB","14","HF","ACERUB14_HF","WS0","20","08","chill0","ACE",40,27,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"239","ACERUB14_HF_09","ACERUB","14","HF","ACERUB14_HF","CS2","15","08","chill2","ACE",44,17,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"240","ACERUB14_HF_10","ACERUB","14","HF","ACERUB14_HF","WL1","20","12","chill1","ACE",24,8,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"241","ACERUB14_HF_11","ACERUB","14","HF","ACERUB14_HF","WS2","20","08","chill2","ACE",41,24,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"242","ACERUB14_HF_12","ACERUB","14","HF","ACERUB14_HF","CL2","15","12","chill2","ACE",37,16,19.72,13.6,174.7259113,29.2805263157895,1.98666666666667,24.1032591045131
"243","ACERUB99_HF_01","ACERUB","99","HF","ACERUB99_HF","CL1","15","12","chill1","ACE",37,13,NA,NA,NA,NA,NA,NA
"244","ACERUB99_HF_02","ACERUB","99","HF","ACERUB99_HF","CS1","15","08","chill1","ACE",NA,NA,NA,NA,NA,NA,NA,NA
"245","ACERUB99_HF_04","ACERUB","99","HF","ACERUB99_HF","CL2","15","12","chill2","ACE",37,23,NA,NA,NA,NA,NA,NA
"246","ACERUB99_HF_05","ACERUB","99","HF","ACERUB99_HF","WS2","20","08","chill2","ACE",41,24,NA,NA,NA,NA,NA,NA
"247","ACERUB99_HF_06","ACERUB","99","HF","ACERUB99_HF","WL2","20","12","chill2","ACE",27,20,NA,NA,NA,NA,NA,NA
"248","ACERUB99_HF_07","ACERUB","99","HF","ACERUB99_HF","WS0","20","08","chill0","ACE",NA,56,NA,NA,NA,NA,NA,NA
"249","ACERUB99_HF_08","ACERUB","99","HF","ACERUB99_HF","CS0","15","08","chill0","ACE",75,47,NA,NA,NA,NA,NA,NA
"250","ACERUB99_HF_09","ACERUB","99","HF","ACERUB99_HF","WL1","20","12","chill1","ACE",31,17,NA,NA,NA,NA,NA,NA
"251","ACERUB99_HF_10","ACERUB","99","HF","ACERUB99_HF","CL0","15","12","chill0","ACE",54,34,NA,NA,NA,NA,NA,NA
"252","ACERUB99_HF_11","ACERUB","99","HF","ACERUB99_HF","CS2","15","08","chill2","ACE",NA,23,NA,NA,NA,NA,NA,NA
"253","ACERUB99_HF_12","ACERUB","99","HF","ACERUB99_HF","WL0","20","12","chill0","ACE",39,29,NA,NA,NA,NA,NA,NA
"254","ACESAC02_HF_01","ACESAC","2","HF","ACESAC02_HF","WL0","20","12","chill0","ACE",NA,NA,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"255","ACESAC02_HF_02","ACESAC","2","HF","ACESAC02_HF","WS2","20","08","chill2","ACE",41,41,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"256","ACESAC02_HF_03","ACESAC","2","HF","ACESAC02_HF","CL0","15","12","chill0","ACE",82,61,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"257","ACESAC02_HF_05","ACESAC","2","HF","ACESAC02_HF","WL2","20","12","chill2","ACE",36,36,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"258","ACESAC02_HF_06","ACESAC","2","HF","ACESAC02_HF","CS2","15","08","chill2","ACE",NA,52,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"259","ACESAC02_HF_07","ACESAC","2","HF","ACESAC02_HF","WS0","20","08","chill0","ACE",68,56,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"260","ACESAC02_HF_08","ACESAC","2","HF","ACESAC02_HF","WL1","20","12","chill1","ACE",NA,38,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"261","ACESAC02_HF_09","ACESAC","2","HF","ACESAC02_HF","CS1","15","08","chill1","ACE",NA,NA,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"262","ACESAC02_HF_10","ACESAC","2","HF","ACESAC02_HF","CL1","15","12","chill1","ACE",NA,43,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"263","ACESAC02_HF_11","ACESAC","2","HF","ACESAC02_HF","CL2","15","12","chill2","ACE",43,37,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"264","ACESAC02_HF_12","ACESAC","2","HF","ACESAC02_HF","CS0","15","08","chill0","ACE",82,68,7.5,6.25,NA,28.849156626506,1.65740740740741,29.5333798256332
"265","ACESAC02_SH_01","ACESAC","2","SH","ACESAC02_SH","WL2","20","12","chill2","ACE",NA,14,NA,NA,NA,NA,NA,NA
"266","ACESAC02_SH_02","ACESAC","2","SH","ACESAC02_SH","CL1","15","12","chill1","ACE",NA,30,NA,NA,NA,NA,NA,NA
"267","ACESAC02_SH_03","ACESAC","2","SH","ACESAC02_SH","CL2","15","12","chill2","ACE",NA,37,NA,NA,NA,NA,NA,NA
"268","ACESAC02_SH_04","ACESAC","2","SH","ACESAC02_SH","CS0","15","08","chill0","ACE",NA,68,NA,NA,NA,NA,NA,NA
"269","ACESAC02_SH_05","ACESAC","2","SH","ACESAC02_SH","CL0","15","12","chill0","ACE",NA,NA,NA,NA,NA,NA,NA,NA
"270","ACESAC02_SH_06","ACESAC","2","SH","ACESAC02_SH","WL1","20","12","chill1","ACE",NA,31,NA,NA,NA,NA,NA,NA
"271","ACESAC02_SH_07","ACESAC","2","SH","ACESAC02_SH","WS0","20","08","chill0","ACE",NA,NA,NA,NA,NA,NA,NA,NA
"272","ACESAC02_SH_08","ACESAC","2","SH","ACESAC02_SH","WL0","20","12","chill0","ACE",53,42,NA,NA,NA,NA,NA,NA
"273","ACESAC02_SH_09","ACESAC","2","SH","ACESAC02_SH","CS1","15","08","chill1","ACE",NA,52,NA,NA,NA,NA,NA,NA
"274","ACESAC02_SH_10","ACESAC","2","SH","ACESAC02_SH","CS2","15","08","chill2","ACE",NA,44,NA,NA,NA,NA,NA,NA
"275","ACESAC02_SH_11","ACESAC","2","SH","ACESAC02_SH","WS2","20","08","chill2","ACE",50,41,NA,NA,NA,NA,NA,NA
"276","ACESAC03_SH_01","ACESAC","3","SH","ACESAC03_SH","CS0","15","08","chill0","ACE",82,39,NA,NA,NA,NA,NA,NA
"277","ACESAC03_SH_02","ACESAC","3","SH","ACESAC03_SH","CL1","15","12","chill1","ACE",NA,13,NA,NA,NA,NA,NA,NA
"278","ACESAC03_SH_04","ACESAC","3","SH","ACESAC03_SH","WL0","20","12","chill0","ACE",NA,6,NA,NA,NA,NA,NA,NA
"279","ACESAC03_SH_05","ACESAC","3","SH","ACESAC03_SH","CL0","15","12","chill0","ACE",NA,32,NA,NA,NA,NA,NA,NA
"280","ACESAC03_SH_06","ACESAC","3","SH","ACESAC03_SH","CS2","15","08","chill2","ACE",NA,13,NA,NA,NA,NA,NA,NA
"281","ACESAC03_SH_07","ACESAC","3","SH","ACESAC03_SH","WS2","20","08","chill2","ACE",NA,13,NA,NA,NA,NA,NA,NA
"282","ACESAC03_SH_08","ACESAC","3","SH","ACESAC03_SH","WL2","20","12","chill2","ACE",36,14,NA,NA,NA,NA,NA,NA
"283","ACESAC03_SH_09","ACESAC","3","SH","ACESAC03_SH","CL2","15","12","chill2","ACE",37,23,NA,NA,NA,NA,NA,NA
"284","ACESAC03_SH_10","ACESAC","3","SH","ACESAC03_SH","WL1","20","12","chill1","ACE",NA,13,NA,NA,NA,NA,NA,NA
"285","ACESAC03_SH_11","ACESAC","3","SH","ACESAC03_SH","WS0","20","08","chill0","ACE",NA,NA,NA,NA,NA,NA,NA,NA
"286","ACESAC03_SH_12","ACESAC","3","SH","ACESAC03_SH","CS1","15","08","chill1","ACE",44,23,NA,NA,NA,NA,NA,NA
"287","ACESAC05_HF_01","ACESAC","5","HF","ACESAC05_HF","WL0","20","12","chill0","ACE",NA,47,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"288","ACESAC05_HF_02","ACESAC","5","HF","ACESAC05_HF","CS2","15","08","chill2","ACE",NA,NA,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"289","ACESAC05_HF_03","ACESAC","5","HF","ACESAC05_HF","CL1","15","12","chill1","ACE",NA,37,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"290","ACESAC05_HF_04","ACESAC","5","HF","ACESAC05_HF","CL0","15","12","chill0","ACE",61,54,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"291","ACESAC05_HF_05","ACESAC","5","HF","ACESAC05_HF","CS1","15","08","chill1","ACE",NA,52,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"292","ACESAC05_HF_06","ACESAC","5","HF","ACESAC05_HF","WS2","20","08","chill2","ACE",NA,NA,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"293","ACESAC05_HF_07","ACESAC","5","HF","ACESAC05_HF","WS0","20","08","chill0","ACE",68,56,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"294","ACESAC05_HF_09","ACESAC","5","HF","ACESAC05_HF","WL2","20","12","chill2","ACE",NA,NA,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"295","ACESAC05_HF_10","ACESAC","5","HF","ACESAC05_HF","CL2","15","12","chill2","ACE",NA,NA,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"296","ACESAC05_HF_11","ACESAC","5","HF","ACESAC05_HF","WL1","20","12","chill1","ACE",45,38,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"297","ACESAC05_HF_12","ACESAC","5","HF","ACESAC05_HF","CS0","15","08","chill0","ACE",82,75,18.5,17.8,NA,32.0146666666667,1,24.6702196104086
"298","ACESAC06_HF_01","ACESAC","6","HF","ACESAC06_HF","CL1","15","12","chill1","ACE",NA,NA,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"299","ACESAC06_HF_02","ACESAC","6","HF","ACESAC06_HF","CS2","15","08","chill2","ACE",NA,NA,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"300","ACESAC06_HF_03","ACESAC","6","HF","ACESAC06_HF","WS0","20","08","chill0","ACE",56,12,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"301","ACESAC06_HF_04","ACESAC","6","HF","ACESAC06_HF","CL0","15","12","chill0","ACE",NA,NA,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"302","ACESAC06_HF_05","ACESAC","6","HF","ACESAC06_HF","WL0","20","12","chill0","ACE",NA,NA,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"303","ACESAC06_HF_06","ACESAC","6","HF","ACESAC06_HF","CL2","15","12","chill2","ACE",NA,50,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"304","ACESAC06_HF_07","ACESAC","6","HF","ACESAC06_HF","WL2","20","12","chill2","ACE",NA,14,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
"305","ACESAC06_HF_08","ACESAC","6","HF","ACESAC06_HF","CS0","15","08","chill0","ACE",82,68,12,7,NA,29.1152564102564,1.73684210526316,28.3626620525723
