date,site,species,no,leaf,weight,
,kl,rhoalb,10,1,41.7,
,kl,riblac,1,1,22.1,
,kl,riblac,2,1,82.6,
,kl,riblac,3,1,45.8,
,kl,riblac,7,1,36,
,kl,riblac,8,1,23.7,
,kl,riblac,9,1,30.8,
,kl,riblac,10,1,156.9,
,kl,riblac,11,1,22.2,
,kl,riblac,12,1,23,
,kl,riblac,13,1,33.8,
,kl,rosgym,1,1,155,
,kl,rosgym,2,1,77.8,
,kl,rosgym,4,1,126.1,
,kl,rosgym,6,1,164.1,
,kl,rosgym,7,1,218,
,kl,rosgym,8,1,227.4,
,kl,rosgym,9,1,171.3,
,kl,rosgym,10,1,153,
,kl,rosgym,11,1,129.8,
,kl,rosgym,12,1,176,
,kl,rubida,1,1,96.4,
,kl,rubida,2,1,277.4,
,kl,rubida,3,1,266.5,
,kl,rubida,5,1,162.8,
,kl,rubida,6,1,103.6,
,kl,rubida,7,1,32.9,
,kl,rubida,8,1,201.5,
,kl,rubida,9,1,46.6,
,kl,rubpar,1,1,399.3,
,kl,rubpar,3,1,704.1,
,kl,rubpar,4,1,545.4,
,kl,rubpar,6,1,315.5,
,kl,rubpar,7,1,660,
,kl,rubpar,8,1,1400,
,kl,rubpar,9,1,565.1,
,kl,rubpar,10,1,829.5,
,kl,rubpar,11,1,1118.2,
,kl,rubpar,12,1,1056.1,
,kl,samrac,1,1,1925.3,
,kl,samrac,2,1,355.1,
,kl,samrac,3,1,566.3,
,kl,samrac,4,1,593.7,
,kl,samrac,5,1,1040.5,
,kl,samrac,6,1,481.5,
,kl,samrac,7,1,766.2,
,kl,samrac,8,1,3488.7,
,kl,samrac,9,1,588.7,
,kl,samrac,10,1,1713.4,
,kl,shecan,1,1,67.2,
,kl,shecan,2,1,58.4,
,kl,shecan,3,1,64.8,
,kl,shecan,4,1,72.7,
,kl,shecan,5,1,17.3,
,kl,shecan,6,1,88.5,
,kl,shecan,7,1,64.2,
,kl,shecan,8,1,41.1,
,kl,shecan,4_02,1,45,
,kl,sorsco,1,1,225.4,
,kl,sorsco,2,1,443.5,
,kl,sorsco,3,1,369.9,
,kl,sorsco,4,1,408.1,
,kl,sorsco,5,1,203.8,
,kl,sorsco,6,1,497.5,
,kl,sorsco,7,1,449,
,kl,sorsco,8,1,347.1,
,kl,sorsco,9,1,313.7,
,kl,sorsco,10,1,361.1,
,kl,sorsco,10,1,99.2,
,kl,spibet,3,1,44,
,kl,spibet,4,1,43.2,
,kl,spibet,5,1,34.9,
,kl,spibet,6,1,79.1,
,kl,spibet,7,1,78.2,
,kl,spibet,8,1,43,
,kl,spibet,10,1,56.4,
,kl,spibet,11,1,84.8,
,kl,spibet,12,1,37.2,
,kl,symalb,1,1,23.3,
,kl,symalb,2,1,27.1,
,kl,symalb,3,1,38.5,
,kl,symalb,7,1,36.2,
,kl,symalb,8,1,25.9,
,kl,symalb,9,1,36,
,kl,symalb,10,1,53.6,
,kl,symalb,11,1,65.8,
,kl,symalb,12,1,30.6,
,kl,symalb,02_02,1,64.7,
,kl,vacmem,1,1,45.4,
,kl,vacmem,2,1,28.2,
,kl,vacmem,3,1,39.8,
,kl,vacmem,4,1,15.6,
,kl,vacmem,5,1,29.1,
,kl,vacmem,6,1,10.7,
,kl,vacmem,7,1,23.9,
,kl,vacmem,8,1,28.9,
,kl,vacmem,9,1,29.4,
,kl,vacmem,10,1,38.2,
,kl,vacmem,11,1,19.9,
,kl,vibedu,1,1,131.7,
,kl,vibedu,2,1,132.9,
,kl,vibedu,3,1,155.4,
,kl,vibedu,4,1,195.8,
,kl,vibedu,5,1,190.7,
,kl,vibedu,6,1,185,
,kl,vibedu,7,1,111,
,kl,vibedu,8,1,206.1,
,kl,vibedu,9,1,210,
,kl,vibedu,10,1,183.9,
,kl,,,2,65.2,
,kl,,,2,46.4,
,kl,,,2,35.1,
,kl,,,2,125.7,
,kl,,,2,152.7,
,kl,,,2,750.8,
,kl,,,2,479.3,
,kl,,,2,329.9,
,kl,,,2,743,
,kl,,,2,2034.9,
,kl,,,2,166.1,
,kl,,,2,461.3,
,kl,,,2,287.9,
,kl,,,2,153,
,kl,,,2,163.8,
,kl,,,2,132,
,kl,,,2,201.6,
,kl,,,2,198.3,
,kl,,,2,105.3,
,kl,,,2,180.1,
,kl,,,2,149.1,
,kl,,,2,122,
,kl,,,2,287.4,
,kl,,,2,222.1,
,kl,,,2,130.3,
,kl,,,2,225.7,
,kl,,,2,147.3,
,kl,,,2,117.3,
,kl,,,2,92.2,
,kl,,,2,,
,kl,,,2,957,
,kl,,,2,121.3,
,kl,,,2,80.6,
,kl,,,2,264.5,
,kl,,,2,279.5,
,kl,,,2,81,
,kl,,,2,321.2,
,kl,,,2,170.4,
,kl,,,2,102.8,
,kl,,,2,131,
,kl,,,2,200.9,
,kl,,,2,232.9,
,kl,,,2,119.4,
,kl,,,2,32.9,
,kl,,,2,40.4,
,kl,,,2,45.2,
,kl,,,2,45,
,kl,,,2,13.4,
,kl,,,2,67.8,
,kl,,,2,41.9,
,kl,,,2,36.3,
,kl,,,2,64.5,
,kl,,,2,75.9,
,kl,,,2,117.1,
,kl,,,2,79.3,
,kl,,,2,29.5,
,kl,,,2,21,
,kl,,,2,74.3,
,kl,,,2,98.8,
,kl,,,2,108,
,kl,,,2,19.6,
,kl,,,2,35.8,
,kl,,,2,40.9,
,kl,,,2,52.6,
,kl,,,2,88.5,
,kl,,,2,47,
,kl,,,2,19.4,
,kl,,,2,36.7,
,kl,,,2,67.7,
,kl,,,2,87.4,
,kl,,,2,287.3,
,kl,,,2,276.7,
,kl,,,2,129.6,
,kl,,,2,235.9,
,kl,,,2,255.9,
,kl,,,2,35.1,
,kl,,,2,16.4,
,kl,,,2,18.9,
,kl,,,2,112.5,
,kl,,,2,15.8,
,kl,,,2,76.2,
,kl,,,2,37.9,
,kl,,,2,257,
,kl,,,2,67.3,
,kl,,,2,28.4,
,kl,,,2,73.7,
,kl,,,2,51.6,
,kl,,,2,18,
,kl,,,2,35.8,
,kl,,,2,28.3,
,kl,,,2,19.4,
,kl,,,2,41.6,
,kl,,,2,38,
,kl,,,2,24,
,kl,,,2,101.4,
,kl,,,2,147,
,kl,,,2,108.1,
,kl,,,2,381.7,
,kl,,,2,117.7,
,kl,,,2,115.9,
,kl,,,2,129.1,
,kl,,,2,96.4,
,kl,,,2,111.6,
,kl,,,2,147.7,
,kl,,,2,187.5,
,kl,,,2,51.4,
,kl,,,2,33.5,
,kl,,,2,12,
,kl,,,2,17.4,
,kl,,,2,40.4,
,kl,,,2,17.8,
,kl,,,2,64.1,
,kl,,,2,19.1,
,kl,,,2,277.1,
,kl,,,2,383.8,
,kl,,,2,259.8,
,kl,,,2,89.9,
,kl,,,2,272.3,
,kl,,,2,168.3,
,kl,,,2,260.1,
,kl,,,2,196.5,
,kl,,,2,185.8,
,kl,,,2,187,
,kl,,,2,485.5,
,kl,,,2,108.7,
,kl,,,2,429.2,
,kl,,,2,271.3,
,kl,,,2,47.2,
,kl,,,2,27.6,
,kl,,,2,26.1,
,kl,,,2,28.5,
,kl,,,2,41.8,
,kl,,,2,78.1,
,kl,,,2,35.6,
,kl,,,2,22.4,
,kl,,,2,85,
,kl,,,2,52.4,
,kl,,,2,75.8,
,kl,,,2,50.1,
,kl,,,2,169.5,
,kl,,,2,299.6,
,kl,,,2,154.8,
,kl,,,2,122.8,
,kl,,,2,163.6,
,kl,,,2,218.3,
,kl,,,2,301.7,
,kl,,,2,245.6,
,kl,,,2,137.6,
,kl,,,2,106.3,
,kl,,,2,210.3,
,kl,,,2,120.3,
,kl,,,2,215.5,
,kl,,,2,177,
,kl,,,2,155.7,
,kl,,,2,148.3,
,kl,,,2,174.4,
,kl,,,2,65,
,kl,,,2,129.2,
,kl,,,2,872.3,
,kl,,,2,2552.3,
,kl,,,2,668.8,
,kl,,,2,468.7,
,kl,,,2,185.2,
,kl,,,2,1757.6,
,kl,,,2,102.2,
,kl,,,2,142.2,
,kl,,,2,189,
,kl,,,2,231,
,kl,,,2,140.6,
,kl,,,2,135.6,
,kl,,,2,216.9,
,kl,,,2,140.6,
,kl,,,2,115.1,
,kl,,,2,203.8,
,kl,,,2,162.8,
,kl,,,2,186.5,
,kl,,,2,150.4,
,kl,,,2,467.7,
,kl,,,2,660.6,
,kl,,,2,786.8,
,kl,,,2,358.7,
,kl,,,2,583.6,
,kl,,,2,1282.5,
,kl,,,2,696.4,
,kl,,,2,476.2,
,kl,,,2,65.2,
,kl,,,2,501.2,
,kl,,,2,941,
,kl,,,2,72.2,
,kl,,,2,121.2,
,kl,,,2,273.4,
,kl,,,2,118.4,
,kl,,,2,124.5,
,kl,,,2,283.1,
,kl,,,2,80.4,
,kl,,,2,87.4,
,kl,,,2,151.1,
,kl,,,2,180.2,
,kl,,,2,70.2,
,kl,,,2,67,
,kl,,,2,42.3,
,kl,,,2,63.4,
,kl,,,2,56.8,
,kl,,,2,91,
,kl,,,2,41,
,kl,,,2,38.8,
,kl,,,2,56,
,kl,,,2,60.1,
,kl,,,2,57.5,
,kl,,,2,262,
,kl,,,2,160.4,
,kl,,,2,210.4,
,kl,,,3,55.5,
,kl,,,3,66.1,
,kl,,,3,38.2,
,kl,,,3,237.8,
,kl,,,3,66.3,
,kl,,,3,695,
,kl,,,3,800.9,
,kl,,,3,530.7,
,kl,,,3,718.6,
,kl,,,3,1866.4,
,kl,,,3,249.8,
,kl,,,3,258.3,
,kl,,,3,147.5,
,kl,,,3,226.7,
,kl,,,3,309.1,
,kl,,,3,180,
,kl,,,3,246.9,
,kl,,,3,326.1,
,kl,,,3,132.7,
,kl,,,3,176,
,kl,,,3,159.6,
,kl,,,3,114.3,
,kl,,,3,471.1,
,kl,,,3,119,
,kl,,,3,186.8,
,kl,,,3,216.8,
,kl,,,3,124.5,
,kl,,,3,167.4,
,kl,,,3,83.5,
,kl,,,3,141,
,kl,,,3,104.8,
,kl,,,3,56.3,
,kl,,,3,208.7,
,kl,,,3,165.4,
,kl,,,3,457.5,
,kl,,,3,75.3,
,kl,,,3,268.4,
,kl,,,3,256.3,
,kl,,,3,100.9,
,kl,,,3,307.3,
,kl,,,3,267.7,
,kl,,,3,94.3,
,kl,,,3,177.2,
,kl,,,3,67.5,
,kl,,,3,24.2,
,kl,,,3,20.6,
,kl,,,3,37,
,kl,,,3,16,
,kl,,,3,46.6,
,kl,,,3,48.8,
,kl,,,3,76.1,
,kl,,,3,73.8,
,kl,,,3,85.2,
,kl,,,3,126.6,
,kl,,,3,86.7,
,kl,,,3,46,
,kl,,,3,43.4,
,kl,,,3,152.3,
,kl,,,3,74.9,
,kl,,,3,111.9,
,kl,,,3,12.2,
,kl,,,3,33,
,kl,,,3,57.3,
,kl,,,3,29.2,
,kl,,,3,51.2,
,kl,,,3,18,
,kl,,,3,22.4,
,kl,,,3,30.1,
,kl,,,3,36.5,
,kl,,,3,129.6,
,kl,,,3,179.9,
,kl,,,3,303,
,kl,,,3,103,
,kl,,,3,292.9,
,kl,,,3,314.3,
,kl,,,3,12.3,
,kl,,,3,24.6,
,kl,,,3,30,
,kl,,,3,93.3,
,kl,,,3,40.7,
,kl,,,3,50.9,
,kl,,,3,49.7,
,kl,,,3,212.9,
,kl,,,3,75.8,
,kl,,,3,36.5,
,kl,,,3,40.1,
,kl,,,3,52.3,
,kl,,,3,27.7,
,kl,,,3,26.8,
,kl,,,3,50.8,
,kl,,,3,30.7,
,kl,,,3,45.9,
,kl,,,3,37.5,
,kl,,,3,23,
,kl,,,3,160,
,kl,,,3,175.5,
,kl,,,3,128.1,
,kl,,,3,191.3,
,kl,,,3,185.3,
,kl,,,3,205.1,
,kl,,,3,85.8,
,kl,,,3,136.8,
,kl,,,3,100.3,
,kl,,,3,244.7,
,kl,,,3,102.8,
,kl,,,3,47.9,
,kl,,,3,30.7,
,kl,,,3,14.3,
,kl,,,3,20,
,kl,,,3,33.7,
,kl,,,3,38.7,
,kl,,,3,52.3,
,kl,,,3,19,
,kl,,,3,245.2,
,kl,,,3,651,
,kl,,,3,190.8,
,kl,,,3,116.9,
,kl,,,3,330.3,
,kl,,,3,115.4,
,kl,,,3,256.2,
,kl,,,3,293.2,
,kl,,,3,158.8,
,kl,,,3,,
,kl,,,3,233.9,
,kl,,,3,102.6,
,kl,,,3,658.7,
,kl,,,3,186.3,
,kl,,,3,56.1,
,kl,,,3,43.9,
,kl,,,3,38.5,
,kl,,,3,36.8,
,kl,,,3,62.5,
,kl,,,3,77.6,
,kl,,,3,41.3,
,kl,,,3,54.8,
,kl,,,3,53.7,
,kl,,,3,44.6,
,kl,,,3,110,
,kl,,,3,58.1,
,kl,,,3,134.5,
,kl,,,3,181.8,
,kl,,,3,173.7,
,kl,,,3,107.9,
,kl,,,3,112.9,
,kl,,,3,183.6,
,kl,,,3,217.5,
,kl,,,3,135.3,
,kl,,,3,172.6,
,kl,,,3,117.9,
,kl,,,3,121.6,
,kl,,,3,244.5,
,kl,,,3,95.6,
,kl,,,3,180.2,
,kl,,,3,169,
,kl,,,3,322.1,
,kl,,,3,171.1,
,kl,,,3,109.7,
,kl,,,3,69.9,
,kl,,,3,1614.8,
,kl,,,3,2886,
,kl,,,3,322.2,
,kl,,,3,531.8,
,kl,,,3,106.9,
,kl,,,3,3120.8,
,kl,,,3,187.5,
,kl,,,3,132.6,
,kl,,,3,166,
,kl,,,3,239.5,
,kl,,,3,123,
,kl,,,3,150.4,
,kl,,,3,191.2,
,kl,,,3,113.2,
,kl,,,3,189.7,
,kl,,,3,152.8,
,kl,,,3,101.6,
,kl,,,3,211.7,
,kl,,,3,169.7,
,kl,,,3,865.1,
,kl,,,3,628.1,
,kl,,,3,694.4,
,kl,,,3,618.7,
,kl,,,3,735.3,
,kl,,,3,901,
,kl,,,3,599.4,
,kl,,,3,846.6,
,kl,,,3,86.6,
,kl,,,3,841.1,
,kl,,,3,485.5,
,kl,,,3,118.6,
,kl,,,3,191.4,
,kl,,,3,358.8,
,kl,,,3,166,
,kl,,,3,169.8,
,kl,,,3,185.1,
,kl,,,3,278.9,
,kl,,,3,190.3,
,kl,,,3,128.7,
,kl,,,3,249.2,
,kl,,,3,93.8,
,kl,,,3,54,
,kl,,,3,42.2,
,kl,,,3,72.3,
,kl,,,3,27.2,
,kl,,,3,105.4,
,kl,,,3,66.2,
,kl,,,3,60.8,
,kl,,,3,70.8,
,kl,,,3,53.4,
,kl,,,3,113.6,
,kl,,,3,130.9,
,kl,,,3,169.6,
,kl,,,3,135.2,
,kl,,,4,134.7,
,kl,,,4,58.6,
,kl,,,4,20.2,
,kl,,,4,288.1,
,kl,,,4,140.5,
,kl,,,4,1192.4,
,kl,,,4,785.2,
,kl,,,4,816,
,kl,,,4,545.3,
,kl,,,4,1635.8,
,kl,,,4,220,
,kl,,,4,442.6,
,kl,,,4,300.2,
,kl,,,4,149.2,
,kl,,,4,215.3,
,kl,,,4,182.1,
,kl,,,4,197.6,
,kl,,,4,249.8,
,kl,,,4,92.3,
,kl,,,4,145.2,
,kl,,,4,256.7,
,kl,,,4,159,
,kl,,,4,196.9,
,kl,,,4,218.2,
,kl,,,4,130.2,
,kl,,,4,190.8,
,kl,,,4,152.9,
,kl,,,4,198.6,
,kl,,,4,71.5,
,kl,,,4,,
,kl,,,4,57,
,kl,,,4,39.4,
,kl,,,4,355.6,
,kl,,,4,207.1,
,kl,,,4,631.4,
,kl,,,4,141.7,
,kl,,,4,231.6,
,kl,,,4,322.3,
,kl,,,4,99.4,
,kl,,,4,281.5,
,kl,,,4,366.6,
,kl,,,4,186.5,
,kl,,,4,82.5,
,kl,,,4,68.3,
,kl,,,4,17.5,
,kl,,,4,23,
,kl,,,4,50.5,
,kl,,,4,19,
,kl,,,4,59.8,
,kl,,,4,36.7,
,kl,,,4,57.4,
,kl,,,4,57.4,
,kl,,,4,73.1,
,kl,,,4,96.5,
,kl,,,4,81.3,
,kl,,,4,50,
,kl,,,4,24.5,
,kl,,,4,71.3,
,kl,,,4,80.2,
,kl,,,4,119.6,
,kl,,,4,23.1,
,kl,,,4,54.4,
,kl,,,4,66.8,
,kl,,,4,26.1,
,kl,,,4,113.8,
,kl,,,4,18.9,
,kl,,,4,27.6,
,kl,,,4,30.2,
,kl,,,4,39.8,
,kl,,,4,85.9,
,kl,,,4,264.8,
,kl,,,4,217.5,
,kl,,,4,71.6,
,kl,,,4,297.5,
,kl,,,4,245.5,
,kl,,,4,10.6,
,kl,,,4,14.2,
,kl,,,4,18.4,
,kl,,,4,86.7,
,kl,,,4,15.1,
,kl,,,4,60.5,
,kl,,,4,41.1,
,kl,,,4,262.4,
,kl,,,4,83.3,
,kl,,,4,49,
,kl,,,4,75.8,
,kl,,,4,55.5,
,kl,,,4,20.3,
,kl,,,4,33.1,
,kl,,,4,27.9,
,kl,,,4,24.7,
,kl,,,4,36.3,
,kl,,,4,19.5,
,kl,,,4,26.9,
,kl,,,4,105.1,
,kl,,,4,169.2,
,kl,,,4,121.7,
,kl,,,4,152.7,
,kl,,,4,169.5,
,kl,,,4,349.1,
,kl,,,4,127.5,
,kl,,,4,143.2,
,kl,,,4,132,
,kl,,,4,198,
,kl,,,4,156.6,
,kl,,,4,24.5,
,kl,,,4,37,
,kl,,,4,14.1,
,kl,,,4,15.9,
,kl,,,4,44.2,
,kl,,,4,23.4,
,kl,,,4,49.2,
,kl,,,4,24,
,kl,,,4,218.7,
,kl,,,4,436,
,kl,,,4,263.8,
,kl,,,4,149.4,
,kl,,,4,412,
,kl,,,4,197.4,
,kl,,,4,213.6,
,kl,,,4,89,
,kl,,,4,185.4,
,kl,,,4,226.4,
,kl,,,4,429.4,
,kl,,,4,67.8,
,kl,,,4,450.7,
,kl,,,4,203.1,
,kl,,,4,28.8,
,kl,,,4,26,
,kl,,,4,25.2,
,kl,,,4,51.2,
,kl,,,4,28.6,
,kl,,,4,68.3,
,kl,,,4,28.9,
,kl,,,4,67,
,kl,,,4,50.3,
,kl,,,4,54.6,
,kl,,,4,81.3,
,kl,,,4,27.7,
,kl,,,4,150.1,
,kl,,,4,98.4,
,kl,,,4,210.1,
,kl,,,4,98.6,
,kl,,,4,101.4,
,kl,,,4,148.5,
,kl,,,4,218.2,
,kl,,,4,215.4,
,kl,,,4,103.4,
,kl,,,4,88.3,
,kl,,,4,238.5,
,kl,,,4,66.6,
,kl,,,4,164.2,
,kl,,,4,115.1,
,kl,,,4,380.1,
,kl,,,4,178,
,kl,,,4,129.5,
,kl,,,4,121.1,
,kl,,,4,102.5,
,kl,,,4,859.3,
,kl,,,4,2718.6,
,kl,,,4,1208.5,
,kl,,,4,487.4,
,kl,,,4,159.3,
,kl,,,4,2010.2,
,kl,,,4,85.2,
,kl,,,4,127.1,
,kl,,,4,193.8,
,kl,,,4,291.5,
,kl,,,4,248.7,
,kl,,,4,126.9,
,kl,,,4,239.1,
,kl,,,4,137.6,
,kl,,,4,126.8,
,kl,,,4,249.3,
,kl,,,4,187.2,
,kl,,,4,192.1,
,kl,,,4,155.7,
,kl,,,4,305.8,
,kl,,,4,904.2,
,kl,,,4,703.8,
,kl,,,4,376.4,
,kl,,,4,458.6,
,kl,,,4,720.1,
,kl,,,4,580.5,
,kl,,,4,531.5,
,kl,,,4,128,
,kl,,,4,546.4,
,kl,,,4,1092.5,
,kl,,,4,154.3,
,kl,,,4,198.5,
,kl,,,4,332.4,
,kl,,,4,192.3,
,kl,,,4,293.2,
,kl,,,4,318.1,
,kl,,,4,286.6,
,kl,,,4,72,
,kl,,,4,166.1,
,kl,,,4,374.2,
,kl,,,4,79.2,
,kl,,,4,126.2,
,kl,,,4,35,
,kl,,,4,52.4,
,kl,,,4,55.5,
,kl,,,4,58.8,
,kl,,,4,50.9,
,kl,,,4,60.4,
,kl,,,4,52.1,
,kl,,,4,110.3,
,kl,,,4,117.3,
,kl,,,4,212.5,
,kl,,,4,186.5,
,kl,,,4,186.9,
,kl,,,5,96.6,
,kl,,,5,55,
,kl,,,5,22.2,
,kl,,,5,197.2,
,kl,,,5,158.3,
,kl,,,5,1396.9,
,kl,,,5,516.3,
,kl,,,5,790.7,
,kl,,,5,734.9,
,kl,,,5,1922.5,
,kl,,,5,161.3,
,kl,,,5,390.5,
,kl,,,5,186.9,
,kl,,,5,313.2,
,kl,,,5,157.6,
,kl,,,5,267.7,
